Code-Mixing Index_cm,M-Index_cm,I-Index_cm,Burstiness_cm
2.762430939226519,3.1248748046953247,2.6666666666666665,0.11405863826240513
3.1832797427652726,3.654890057530088,2.4476650563607087,0.08732322384541924
3.4048257372654156,3.937639309774849,2.0402684563758386,0.14384074738296895
2.188183807439825,2.4204723191930984,1.7515051997810618,0.2077318714345402
3.2098765432098775,3.688712706029629,1.4906832298136647,-0.04855523157170212
4.117647058823531,4.858611825192803,3.9603960396039604,-0.10913691631000587
1.9831223628691987,2.1750533765403346,1.4074595355383532,0.18206190810051673
5.168539325842696,6.214943705220058,3.6363636363636367,-0.07681677268321735
1.8487394957983194,2.0161221892235894,2.0338983050847457,0.1713328643766627
3.3582089552238803,3.8779611237778733,2.397003745318352,0.12657926470529804
3.5643564356435653,4.142520449188967,2.4,-0.02516392945195675
2.3619631901840488,2.631078519346079,1.966205837173579,0.23359459543148833
2.3972602739726034,2.6741385973778886,1.9243986254295533,0.268749576729377
3.6734693877551017,4.283164782867339,2.6229508196721314,0.0940888091753432
1.8122977346278326,1.973289861433318,1.5584415584415585,0.14317720888449958
5.801526717557253,7.00287327850986,3.076923076923077,0.015352822952789422
2.435897435897436,2.721380031364349,1.5483870967741935,0.009790641091236535
2.811881188118812,3.1866057901622047,1.746031746031746,0.20936600621257154
0.714285714285714,0.7397260273972589,0.963855421686747,0.1061543442220797
4.161073825503357,4.91501511588848,3.2432432432432434,0.0510744504909688
3.285714285714285,3.7853425235616807,2.302158273381295,0.03925256154844086
2.857142857142858,3.243243243243244,2.307692307692308,-0.04793598454241112
6.371681415929205,7.6733564013840825,4.285714285714286,-0.08139361305267041
1.70940170940171,1.8529742834877496,1.3793103448275863,0.132986909675866
1.415929203539823,1.5150148796104246,1.4285714285714284,0.004212848987322134
2.0356768100734524,2.2376220280403416,1.6806722689075633,0.2858003147677592
3.7545126353790614,4.387856513341711,2.608695652173913,-0.015035718390492886
2.6877470355731226,3.0319441333957715,2.2222222222222223,0.12055068386403793
3.2079207920792085,3.6862244213441233,2.380952380952381,0.19700393690738516
1.1740890688259122,1.2424792459436305,1.1359026369168357,0.1256138313992612
2.283464566929134,2.5356546069249597,2.2134387351778657,0.08389712947609965
1.8045112781954884,1.9641528576259724,1.8181818181818183,0.09862562052056223
3.116883116883118,3.570611123826965,2.0915032679738563,0.12941447287098634
2.1192052980132448,2.337535847627294,2.1333333333333333,-0.008418104919953153
3.5643564356435653,4.142520449188967,2.4,0.08724467084211884
2.5,2.8000000000000003,1.8658892128279883,0.22072096662163979
0.31914893617021267,0.324239060583047,0.42780748663101603,-0.19471213745039162
2.0143884892086343,2.212249541748311,1.7391304347826086,0.01872620573152309
3.2653061224489788,3.7593123209169033,2.191780821917808,0.09870751238844322
4.415584415584415,5.245564412445357,2.866449511400652,-0.004343654846059261
2.246171298922292,2.4904869698914487,1.952326901248581,0.16840172947270207
2.9357798165137616,3.3419427288040415,1.4814814814814814,0.16060752751755772
2.727272727272727,3.0810810810810807,2.004555808656036,0.2640381985368653
2.48062015503876,2.776199616122841,2.5,-0.022179784669179855
2.6961770623742454,3.0424153461922283,1.935483870967742,0.05378696365436015
3.6363636363636354,4.235294117647056,2.0,0.037006237258450946
6.33879781420765,7.63599978935173,4.835164835164835,-0.10923956177844979
2.162162162162162,2.3891402714932117,1.4479638009049776,0.05880330821574417
1.4516129032258074,1.5556891627837066,1.3008130081300815,0.1611725961390792
3.233333333333333,3.7185711346020445,2.270450751252087,0.22333155733485016
3.4188034188034178,3.955551024569272,3.4482758620689657,0.01709675164303672
3.3333333333333326,3.846153846153844,3.1683168316831685,0.12590757493134683
1.0780141843971622,1.135743940062688,1.0227272727272727,0.22095493794624096
4.316239316239317,5.116571191938713,3.5974304068522485,0.1682919173486145
3.3333333333333326,3.846153846153844,3.3613445378151265,0.16884342880223932
3.154121863799284,3.6178513322020267,2.5899280575539567,0.41142998872150005
1.1940298507462677,1.264742785445419,1.2030075187969924,0.03846298780817764
3.7563451776649748,4.390225814824429,2.8571428571428568,0.20369478739567665
2.2314049586776856,2.4726327895386966,1.6597510373443982,-0.09491116411618937
1.9631901840490795,2.151383489595244,1.9753086419753085,-0.09569222198060527
2.621359223300972,2.949649069270677,2.3414634146341466,0.2652483739760805
2.061855670103092,2.2688746903116437,1.2435233160621761,0.2544175702397777
3.8596491228070184,4.523915958873494,2.8169014084507045,0.16839586479517066
3.6879432624113484,4.301848787856992,2.8469750889679717,-0.107112101008253
5.433526011560694,6.549073818081287,3.9420289855072466,-0.02269768119046671
2.402707275803721,2.680791893726786,1.8983050847457628,0.30169443312170907
2.9718875502008024,3.3873858311921055,2.5806451612903225,0.06834840491071274
2.4220183486238533,2.704397404586029,1.6896235078053259,0.19381228892445312
3.7125748502994016,4.333658837436397,2.891566265060241,-0.02907701492152555
3.7177280550774516,4.340315982208473,2.620689655172414,0.19195323866003103
2.0645161290322593,2.272053940848956,1.812297734627832,0.1451187345908766
5.277777777777777,6.353312302839114,4.475524475524476,-0.10560720501707252
3.4328358208955234,3.97354085603113,3.007518796992481,0.09787597651120716
2.533333333333334,2.840999885857781,1.8729096989966554,0.04304119707343616
1.6528925619834702,1.787295708880122,1.6597510373443982,0.17424573319022582
2.0370370370370376,2.2392444910807985,1.8604651162790697,0.09159214678984565
1.3658536585365844,1.458134525724568,0.7843137254901961,-0.026218473699365683
5.612244897959185,6.771151663319657,4.102564102564102,0.21889971817867923
6.021505376344085,7.266919544819323,4.3478260869565215,-0.14933202002591442
3.1666666666666665,3.633781480780154,2.6890756302521006,-0.07809065060946249
4.631578947368422,5.525546189575094,3.8095238095238093,-0.042624417276205674
3.7349397590361444,4.3625560304388635,2.4242424242424243,-0.10597934670798721
1.7805383022774321,1.9360549299305687,1.3278008298755186,0.3647856902795937
2.053231939163498,2.2585733274257875,1.5267175572519085,0.023389510499823095
1.4893617021276606,1.5988448411656606,1.7112299465240641,0.017440654724206302
3.2258064516129026,3.7089871611982854,2.6229508196721314,0.0904894768949363
2.1935483870967727,2.4269383954895747,2.077922077922078,0.027636656948855975
4.470588235294118,5.31693873224507,3.8095238095238093,0.1176872280473745
2.5,2.8000000000000003,2.3703703703703702,0.20283044977994125
2.9096989966555187,3.3091666976813423,2.276150627615063,0.14849378311973055
4.25,5.030530765617661,2.807017543859649,0.05638514909248027
3.3187772925764203,3.827554383651947,2.4561403508771926,0.050123467431409226
6.7901234567901225,8.131822578416468,5.465838509316771,-0.16633642650909236
2.8125,3.1873792659368965,2.513089005235602,0.18400807628836208
7.407407407407408,8.740359897172235,5.970149253731343,-0.247971520757667
1.3138686131386867,1.3993319161858488,1.4652014652014653,0.14445441222333963
3.114355231143553,3.5674069314485375,2.5365853658536586,0.10380338271175572
3.5502958579881665,4.124425102616095,3.333333333333333,0.013402185365147243
2.5210084033613445,2.825830993569424,2.711864406779661,0.03132518412936421
2.6993865030674846,3.046403142646696,2.4691358024691357,0.2796343037381473
3.3333333333333326,3.846153846153844,2.237762237762238,-0.05373471759542002
2.479338842975207,2.774626995899135,2.6666666666666665,-0.06933407988738748
2.5196850393700787,2.8242029100739448,1.9047619047619047,0.183892603819902
2.222222222222223,2.4615384615384612,2.2346368715083798,0.11893348718562652
2.9379760609358008,3.3447046127155042,2.6143790849673203,0.1410785957008093
1.4386792452830188,1.5409330915277093,1.1334120425029517,0.07178137833761201
2.720588235294117,3.0727638972329214,2.0626151012891345,0.29899909327974866
2.727272727272727,3.0810810810810807,2.302158273381295,0.19162894686347756
3.685503685503686,4.2986991687455225,2.7586206896551726,0.08023251136881845
3.7704918032786883,4.408518877057114,2.644628099173554,0.036285013034360304
6.153846153846154,7.422680412371136,4.444444444444445,0.03620377895230664
1.6541353383458657,1.7887370876374549,1.8181818181818183,-0.01164361115339945
4.545454545454546,5.414012738853504,3.657142857142857,-0.09795509678836721
4.3967828418230575,5.221158579946392,2.7956989247311825,0.07870121854302889
2.3926380368098155,2.668494457027059,1.9692307692307693,0.27576439550058923
2.1897810218978098,2.4223972466741674,1.7647058823529413,0.03445904679494448
2.628571428571429,2.958574874116702,1.839080459770115,0.10121704473181084
0.4132231404958686,0.42175321208670047,0.33195020746887965,-0.11696648814504346
1.8085106382978733,1.9688452421266522,1.7112299465240641,0.13772631009572966
5.0,6.0,3.516483516483517,-0.08473095997725284
3.0021141649048633,3.4254853130907015,2.2033898305084745,0.21129540455635595
1.594202898550725,1.719384615384617,1.7454545454545456,0.2527661258769586
3.8167938931297707,4.468425933732398,2.7586206896551726,-0.008135855690061762
4.482758620689655,5.332725615314492,3.2369942196531793,-0.04501544040908137
6.0344827586206895,7.282301566914976,4.869565217391305,-0.0901260820173744
4.8936170212765955,5.86355475763016,2.994652406417112,0.13188924593063084
2.666666666666666,3.005780346820808,1.889763779527559,0.11616066293221067
1.25,1.3274336283185841,1.4414414414414414,0.050035249549360505
4.1441441441441444,4.893025504653693,3.6363636363636367,0.09697601682934028
6.391752577319587,7.696069211961633,5.833333333333334,-0.21692698156395177
0.9230769230769219,0.9654814430314018,0.8247422680412371,0.014091354153775899
1.934156378600822,2.116965064382086,1.8144329896907216,0.32251100422924256
4.9056603773584895,5.87902769926512,4.615384615384616,0.003973221825192134
5.7142857142857135,6.8965517241379315,4.848484848484849,-0.09790570731128101
5.333333333333334,6.423357664233579,4.49438202247191,-0.11408096666901275
3.2363378282469846,3.7223975199499564,2.215909090909091,0.19616357024504702
2.6239067055393583,2.9528014180493005,2.1052631578947367,0.14082036264888426
5.629629629629629,6.792591910070946,4.17910447761194,0.016133230340664936
2.5899280575539563,2.9107918476445036,1.8247298919567827,0.039093794062282534
4.574468085106382,5.451604441724229,3.4224598930481283,0.09881654647261479
2.8310502283105032,3.210577055501998,2.196796338672769,0.10908405106952253
3.3333333333333326,3.846153846153844,2.7972027972027975,0.17341409016751938
6.888888888888889,8.235029266096355,5.393258426966292,-0.11350351829923923
2.4778761061946892,2.7728318495548647,2.142857142857143,-0.11250952180823087
4.170616113744076,4.927409891031015,2.660332541567696,0.18160730324913804
3.063063063063063,3.5024657534246573,2.909090909090909,0.14388344193930275
1.6161616161616155,1.7447573397243843,1.6243654822335025,0.3274008690387023
2.8930817610062887,3.2883048620236526,2.5316455696202533,0.041057164458407715
2.8936170212765955,3.28897658637534,2.393162393162393,0.21644299632264305
5.9016393442622945,7.1237919926369075,3.9560439560439558,-0.1282116577195562
5.774647887323942,6.970207035852547,3.404255319148936,-0.10273190144593278
0.25210084033613356,0.2552775464387861,0.33755274261603374,-0.1090633205129703
4.491978609625669,5.344683838694105,3.870967741935484,0.024316855632004284
2.320441988950277,2.5805460619791876,1.777777777777778,0.03027535541041649
6.753246753246753,8.092767775404335,5.263157894736842,-0.2428961463856043
2.068965517241379,2.277372262773721,1.8604651162790697,0.023225119444083196
2.6183844011142066,2.945968479101584,2.458100558659218,0.22945282602048478
1.25,1.3274336283185841,1.2549019607843137,0.10474153911688068
2.5270758122743686,2.8332970947833225,2.318840579710145,0.037178733452508377
2.819237147595357,3.195801835608185,2.12624584717608,0.10973326271567048
1.92090395480226,2.1012785352852568,1.3636363636363635,0.21738362392336086
2.6277372262773713,2.95754228512254,2.3529411764705883,0.02745225157120991
3.487179487179488,4.043283967943275,2.0618556701030926,0.16467832536128618
5.465116279069768,6.588538746215095,3.265306122448979,0.1245634852373885
2.790697674418605,3.1601423487544493,1.25,0.0931843017539037
0.5555555555555558,0.5709624796084843,0.446927374301676,-0.20210831160994513
2.921348314606742,3.323801513877207,2.406015037593985,0.14260966849747844
4.417177914110429,5.2476327116212325,2.9493087557603688,0.0637280403404016
2.241379310344826,2.4846910372982,2.077922077922078,0.0849996241619756
1.9648093841642233,2.153305078988488,1.644640234948605,0.12559505862965847
3.712121212121211,4.3330728416896305,2.428842504743833,0.11252843084443107
2.5503355704697994,2.861943108742251,2.154882154882155,0.22472662712837635
3.1007751937984507,3.5501994951551192,2.5,0.15623140310921443
2.48,2.7754384530477108,2.029372496662216,0.2272260393663542
5.35031847133758,6.444726132497166,3.076923076923077,0.036346086929071285
3.1007751937984507,3.5501994951551192,2.5,0.01811905573692082
4.390243902439024,5.212669683257919,2.7450980392156863,-0.013410266558988129
1.4814814814814814,1.5898251192368826,0.9937888198757763,0.23098528735929305
2.745995423340961,3.1043923995910223,2.385321100917431,0.29353256242332815
1.9648093841642233,2.153305078988488,1.762114537444934,0.10893402226634943
3.0000000000000004,3.422818791946311,2.8776978417266186,0.05017189018528897
1.1764705882352944,1.2451361867704271,0.7570977917981072,0.08079025722910428
3.157894736842106,3.622641509433965,2.553191489361702,0.22474287363308362
3.7606837606837606,4.3958355242401925,3.4482758620689657,0.13840645909361418
2.383177570093458,2.6569474193325506,1.4988290398126463,0.2681635853639752
3.5128805620608894,4.076307236217373,3.004694835680751,0.11873274273025236
1.8018018018018012,1.9609746626541111,1.8099547511312217,0.2284433861549498
4.131147540983607,4.876145395231319,3.1578947368421053,0.1058690900234971
3.6879432624113484,4.301848787856992,2.8571428571428568,0.0003141730020812291
2.459893048128343,2.7507748404740227,2.150537634408602,0.13159779629214635
5.23076923076923,6.2938681064404145,3.7209302325581395,-0.08568296892436461
3.2807570977917977,3.7790179489640616,2.5316455696202533,0.24492432096648387
6.218487394957983,7.497837637464476,4.067796610169491,-0.26377058558631344
4.655172413793103,5.556069364161848,4.173913043478261,-0.0922509809536824
6.585365853658535,7.911561001598294,4.938271604938271,-0.07492266661035445
4.028776978417266,4.743227775658145,3.4782608695652173,0.21001122452040674
4.942528735632184,5.926354550236715,3.45821325648415,-0.04632130311248224
3.653846153846154,4.257843395728976,3.0917874396135265,0.12500674145761048
3.3532934131736525,3.8716737130067163,2.891566265060241,-0.02185614026322368
1.9548872180451138,2.1415333928203726,1.8181818181818183,0.045680449438471174
4.083333333333334,4.814052775063012,2.6778242677824267,0.140660723710775
4.661654135338347,5.5644522657281135,2.4242424242424243,-0.021763540634440835
4.360902255639098,5.174573217809043,3.6363636363636367,-0.15299441087781257
5.806451612903225,7.00884955752212,3.252032520325203,-0.16905993424836258
4.123711340206187,4.866487596776745,2.5,0.19571551134668697
2.763157894736843,3.1257811612316786,2.6490066225165565,-0.03312351957233648
3.5064935064935066,4.068098232293272,2.6058631921824107,0.16865338646648786
2.2857142857142865,2.5383828045035823,2.0071684587813623,0.2309649011492184
1.875,2.0470588235294116,2.513089005235602,0.27553235626516387
2.0799999999999996,2.29056870919531,1.935483870967742,0.22963008504487847
4.117647058823531,4.858611825192803,3.1683168316831685,0.012238119567740914
2.079439252336448,2.289897854782711,1.777777777777778,0.23649950456973395
5.454545454545454,6.575342465753425,3.6923076923076925,-0.20074484087673442
2.084257206208427,2.295662687018288,1.9555555555555557,0.20028391735132794
3.3529411764705874,3.8712232115001544,2.1238938053097343,0.08274854248865765
1.0000000000000009,1.0497237569060784,1.3445378151260503,0.18306624855957968
1.7355371900826455,1.8834462887058177,2.323651452282158,0.22144643839257835
4.421052631578948,5.25266182186919,3.8095238095238093,-0.10154198042502732
1.4479638009049767,1.5515243253470827,1.4545454545454546,0.27134015103401543
4.385964912280702,5.207114439503861,3.5398230088495577,-0.007062388911354733
3.076923076923077,3.5199999999999996,2.7586206896551726,0.1319128392972494
1.1538461538461542,1.2199170124481324,0.9266409266409266,0.10199462605685097
3.19526627218935,3.670128751256404,2.8571428571428568,0.015763228184800693
3.529411764705883,4.097560975609756,2.5806451612903225,0.08609768800752278
3.0790190735694822,3.522652543861851,2.4010914051841747,0.07320272321086735
1.3259668508287303,1.4129942518724972,1.3333333333333333,0.15204719679920256
1.576576576576576,1.6990492920133398,1.6252821670428894,0.01871984527891639
1.0869565217391308,1.1456412957598112,0.8791208791208792,0.10315474359880467
1.9672131147540983,2.156158118262004,1.9834710743801653,0.13505839414198872
3.1898734177215182,3.663271829271495,2.6395939086294415,0.15098365279419285
2.9109589041095885,3.310749104306352,2.195540308747856,0.21665427440402255
2.9601518026565454,3.3726075547102576,2.051282051282051,0.207367369879014
4.914285714285713,5.890105328698177,3.218390804597701,0.19447551664457077
2.660944206008584,2.99868310786544,2.2365591397849465,0.1189603841494293
3.7037037037037046,4.322200392927309,2.6765799256505574,0.16000622213639984
2.9431438127090304,3.3512044324308183,2.1476510067114094,0.2397088305024079
4.309927360774819,5.108373118860556,3.300970873786408,0.09154079368116536
1.7142857142857149,1.8586640851887721,1.5384615384615385,-0.14569837178891887
2.6168224299065423,2.9440361786319964,3.0188679245283017,-0.043020622936170295
2.576687116564418,2.8944430963358405,1.9753086419753085,0.16382385336867267
1.5533980582524265,1.6723511937506876,0.7804878048780488,0.25171521535564784
2.577487765089723,2.8954313187850262,2.0915032679738563,0.18924319757103852
2.016806722689075,2.2151298197187947,2.0338983050847457,0.04763636994971414
2.784810126582278,3.1527924130663854,2.1739130434782608,0.0592431655305683
3.125,3.5809018567639255,2.67223382045929,0.006096846469471624
3.4146341463414642,3.950207468879669,1.9555555555555557,0.23367714374074464
3.1176470588235294,3.5715795158374246,2.1238938053097343,0.2620312179337894
2.710027100271002,3.059629199796661,2.1739130434782608,0.10519045618298309
2.4528301886792447,2.7421183941936933,1.5165876777251186,0.2324685059753654
2.1476510067114085,2.371691278907771,2.7027027027027026,0.25933597041938705
2.0952380952380945,2.308808752930668,1.9138755980861244,0.148679777014068
2.5493716337522443,2.860755190953296,2.014388489208633,0.19678302979112144
1.9968304278922353,2.19135131493939,1.523809523809524,0.10665862156209419
3.3460076045627374,3.862356454295851,2.4380952380952383,0.06126992150122834
0.9947643979057584,1.0439718459093312,1.258191349934469,0.29484233939034504
2.5778629611883086,2.895894430323155,1.8024928092042187,0.21320251913627414
3.4024896265560156,3.9346464816103244,2.3333333333333335,0.07948492250506521
3.3407572383073503,3.8556436038240296,2.6785714285714284,0.2135653356439151
2.6356589147286824,2.967349801293539,1.8640776699029127,0.21181878186112343
2.803970223325063,3.1767197140875196,2.2857142857142856,0.12724311048161738
4.21875,4.989935956084172,3.149606299212598,-0.00015263447452495597
9.45945945945946,9.941733430444286,4.383561643835616,-0.269393862927944
3.3870967741935476,3.9149321266968307,1.951219512195122,0.16746400865721497
3.2258064516129026,3.7089871611982854,1.951219512195122,0.11377822948731714
3.0215827338129486,3.4500522102332045,2.898550724637681,0.13681439314867533
6.129032258064515,7.393665158371039,4.5528455284552845,-0.2671053842430826
3.4437086092715234,3.987485430341695,2.653399668325042,0.09442394521135654
2.8333333333333344,3.213433657551845,2.5052192066805845,0.09502656092103946
4.507772020725389,5.365164483860989,3.324675324675325,0.06453807852700938
1.9913419913419905,2.1848240586395073,1.561822125813449,0.32912589681539345
1.7937219730941714,1.9515008772140654,1.4414414414414414,0.16742137795933534
3.319502074688796,3.828480274279184,2.6666666666666665,0.20824880744670787
3.620309050772627,4.214594950299589,2.831858407079646,0.06918104324474042
4.126984126984128,4.870738104158863,3.2,-0.0004413063524939895
1.8285714285714285,1.9924031797000414,1.839080459770115,0.015898486461833887
2.185430463576159,2.4171545268890386,1.8604651162790697,0.1599261544909615
1.88976377952756,2.0644775226269747,1.9047619047619047,0.1816898185803369
1.929824561403508,2.1118359739049395,2.1238938053097343,0.20297539521311816
3.4693877551020402,4.020437956204378,2.4742268041237114,-0.19600673097863347
3.3676975945017174,3.8901008775526917,2.206896551724138,0.2508958148907301
4.901960784313726,5.874275251754655,3.9603960396039604,0.15487482522935375
2.9299363057324834,3.3345956180687035,2.051282051282051,0.04794256989518588
3.0000000000000004,3.422818791946311,2.191780821917808,0.04772976046850335
3.529411764705883,4.097560975609756,2.962962962962963,0.0657992741259615
3.577235772357723,4.159101544220871,3.2786885245901636,-0.017253587566420456
2.7965043695380776,3.167393512770259,2.0,0.2736893996832299
7.012987012987013,8.36172189532363,3.1578947368421053,-0.23865267205781326
3.5416666666666674,4.113323124042881,2.508710801393728,-0.00620080476259262
3.4234234234234235,3.961473087818698,2.1818181818181817,0.0766228010139034
4.070796460176991,4.797774944953065,2.8571428571428568,0.043146913694406465
6.25,7.534246575342466,4.050632911392405,-0.055728090000841196
3.846153846153846,4.506437768240342,3.5359116022099446,0.19521094660220534
3.014354066985645,3.440928042832745,2.302158273381295,0.1369517257266634
1.7153284671532851,1.8598791516922708,1.6073059360730593,0.23900425525366378
3.787878787878789,4.431008779194967,3.66412213740458,0.020299093750719515
2.6845637583892623,3.027991315063672,1.8855218855218856,0.04517679595512146
3.726415094339623,4.351539923043763,2.458628841607565,0.013990301972192266
1.8502202643171817,2.0178650558574525,1.415929203539823,0.1177918869548051
7.032967032967033,8.381798002219753,5.333333333333333,-0.12204431311982862
4.585987261146496,5.466524439982431,3.58974358974359,0.2747053938072419
1.674008810572687,1.8118051575931238,1.415929203539823,0.08142760979377689
6.037735849056604,7.286153846153849,5.333333333333333,-0.016602276066251843
5.333333333333334,6.423357664233579,4.49438202247191,0.07726096168308716
2.857142857142858,3.243243243243244,2.56,-0.0025641194223292663
2.5862068965517238,2.906196048340686,3.4782608695652173,-0.0526626889180594
6.615384615384617,7.944361860267576,4.961240310077519,-0.14431023841736185
1.322314049586777,1.4088677627990336,2.0,0.09365620857146177
5.196850393700787,6.250881612090682,3.1746031746031744,-0.034592101201000335
4.788732394366198,5.728549141965677,3.404255319148936,-0.1444217713572111
2.4208860759493667,2.7030125702654795,1.8368962787015044,0.32220845925308067
1.6806722689075637,1.819547617060346,1.6877637130801686,0.17988882301213502
3.4146341463414642,3.950207468879669,2.769857433808554,0.10545588298879649
0.825688073394495,0.8596499245921112,1.1059907834101383,0.11814569235974508
3.125,3.5809018567639255,1.6842105263157894,-0.06253771175501996
3.028846153846154,3.4592231952589083,2.120481927710843,0.12582766029272252
4.528301886792452,5.391780821917804,2.8733459357277886,0.07768100985905455
2.753623188405796,3.1138961575540542,2.335766423357664,0.06433606701283673
